review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,room_type
4.75,4.81,4.75,4.88,5.0,3.69,4.63,215,Entire home/apt
4.89,4.92,4.72,4.92,4.81,4.97,4.71,105,Entire home/apt
4.75,4.75,4.75,4.75,4.75,4.5,4.75,150,Entire home/apt
4.93,4.9,4.95,4.81,4.95,4.83,4.76,119,Private room
4.87,4.87,4.83,4.9,4.88,4.81,4.67,141,Entire home/apt
4.92,4.94,4.97,4.91,5.0,4.78,4.69,245,Entire home/apt
4.97,4.95,4.95,5.0,5.0,4.89,4.78,187,Private room
4.91,4.93,5.0,4.98,4.98,4.78,4.8,250,Entire home/apt
4.83,4.83,4.83,4.83,4.83,4.83,4.83,65,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,160,Entire home/apt
4.0,4.0,3.25,5.0,4.75,4.0,4.0,100,Entire home/apt
5.0,5.0,4.8,5.0,5.0,5.0,5.0,200,Entire home/apt
4.0,3.67,2.67,2.67,3.0,4.0,4.0,102,Entire home/apt
4.85,4.91,4.9,4.83,4.85,4.38,4.75,268,Entire home/apt
4.88,4.88,4.92,4.73,4.82,4.82,4.77,186,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,115,Entire home/apt
4.94,4.94,4.96,4.87,4.96,5.0,4.7,278,Entire home/apt
4.3,4.6,4.5,4.4,4.75,4.8,4.3,163,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.8,5.0,230,Entire home/apt
4.73,4.72,4.69,4.95,4.95,4.88,4.72,154,Entire home/apt
4.54,4.62,4.77,4.92,4.85,4.46,4.46,400,Entire home/apt
5.0,5.0,5.0,5.0,4.67,5.0,5.0,200,Entire home/apt
4.68,4.6,4.72,4.52,4.68,4.96,4.48,337,Private room
4.83,5.0,4.92,5.0,5.0,5.0,4.42,250,Entire home/apt
4.9,4.88,4.97,4.5,4.87,4.88,4.78,214,Entire home/apt
4.92,4.9,4.85,5.0,4.97,4.97,4.87,129,Entire home/apt
5.0,5.0,5.0,4.0,5.0,5.0,4.0,208,Entire home/apt
4.82,4.88,4.97,4.94,4.99,4.82,4.64,131,Entire home/apt
5.0,4.67,4.67,5.0,5.0,5.0,5.0,268,Entire home/apt
4.66,4.74,4.93,4.66,4.59,4.98,4.52,361,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,120,Entire home/apt
4.72,4.74,4.74,4.68,4.96,4.52,4.52,468,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.8,5.0,97,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,321,Entire home/apt
5.0,5.0,4.0,5.0,5.0,5.0,5.0,83,Private room
4.65,4.72,4.66,4.66,4.75,4.68,4.54,251,Entire home/apt
4.76,4.85,4.92,4.92,4.89,4.69,4.73,121,Entire home/apt
4.88,5.0,5.0,5.0,5.0,5.0,4.88,150,Private room
5.0,5.0,5.0,5.0,5.0,5.0,4.75,127,Entire home/apt
4.88,4.89,4.91,4.85,4.9,4.71,4.72,295,Entire home/apt
4.87,4.89,4.96,4.91,4.91,4.67,4.48,93,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,270,Entire home/apt
4.69,4.55,4.86,4.9,4.59,4.86,4.45,629,Entire home/apt
4.83,4.83,5.0,5.0,4.67,5.0,4.67,150,Private room
4.63,4.94,4.94,4.88,5.0,5.0,4.63,120,Private room
4.8,5.0,4.6,4.4,4.6,5.0,4.6,162,Entire home/apt
5.0,5.0,4.94,5.0,5.0,5.0,4.89,499,Private room
4.9,4.9,4.79,4.9,4.87,4.69,4.85,325,Entire home/apt
4.75,5.0,4.88,5.0,5.0,4.88,4.63,300,Entire home/apt
4.56,4.5,4.75,4.94,4.88,4.88,4.44,95,Private room
5.0,4.94,5.0,4.94,5.0,4.74,4.83,136,Entire home/apt
4.95,5.0,5.0,4.95,4.98,4.71,4.8,200,Entire home/apt
4.75,4.89,4.58,4.94,4.91,4.79,4.58,549,Entire home/apt
4.7,4.81,4.89,4.39,4.81,4.85,4.63,244,Entire home/apt
4.57,4.86,5.0,4.57,5.0,5.0,4.86,120,Entire home/apt
4.84,4.9,4.74,4.9,4.93,4.86,4.67,195,Entire home/apt
4.9,4.92,4.92,4.9,4.98,4.79,4.8,150,Entire home/apt
4.96,5.0,5.0,4.96,4.96,4.96,4.87,265,Entire home/apt
4.52,4.7,4.33,4.85,4.78,4.78,4.63,220,Entire home/apt
4.86,4.86,4.86,4.86,5.0,5.0,4.71,320,Entire home/apt
5.0,4.88,5.0,5.0,5.0,5.0,4.75,500,Entire home/apt
5.0,5.0,4.0,4.5,5.0,5.0,4.5,500,Entire home/apt
5.0,4.5,5.0,5.0,5.0,5.0,4.5,200,Entire home/apt
4.95,4.95,4.91,4.92,4.99,4.89,4.91,126,Entire home/apt
4.84,4.78,4.89,4.84,4.89,5.0,4.8,273,Entire home/apt
4.88,4.94,4.94,5.0,5.0,5.0,5.0,250,Entire home/apt
4.89,5.0,4.89,5.0,5.0,5.0,4.78,500,Entire home/apt
4.92,5.0,4.77,4.92,4.92,4.62,4.77,200,Entire home/apt
4.82,4.82,4.92,4.96,4.97,4.94,4.68,160,Entire home/apt
5.0,5.0,5.0,5.0,5.0,3.0,5.0,125,Entire home/apt
4.81,4.81,4.62,4.96,5.0,4.96,4.69,218,Private room
4.86,4.85,4.93,4.89,4.87,4.86,4.73,122,Entire home/apt
4.91,4.89,4.93,4.93,4.93,4.75,4.77,261,Entire home/apt
4.75,4.7,4.75,4.81,4.89,4.79,4.63,273,Entire home/apt
4.83,4.61,4.83,4.72,4.78,4.89,4.56,280,Entire home/apt
4.8,5.0,4.8,5.0,4.8,4.8,4.2,178,Entire home/apt
4.92,4.96,5.0,4.96,5.0,5.0,4.77,304,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,222,Entire home/apt
4.71,4.81,4.81,4.95,4.95,4.88,4.6,160,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.75,160,Entire home/apt
4.91,4.87,4.87,4.67,4.9,4.93,4.67,287,Entire home/apt
4.52,4.66,4.82,4.9,4.9,4.94,4.34,348,Entire home/apt
4.8,4.84,4.76,4.92,4.8,4.6,4.8,149,Entire home/apt
4.8,4.93,5.0,4.87,5.0,4.73,4.67,1056,Entire home/apt
4.83,4.83,4.83,4.83,4.83,4.5,4.67,100,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.5,4.5,99,Private room
4.72,4.88,4.78,5.0,4.88,4.72,4.59,174,Entire home/apt
4.67,4.76,4.24,4.76,4.76,4.9,4.52,280,Entire home/apt
5.0,5.0,4.72,4.94,5.0,4.89,4.78,240,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,269,Entire home/apt
4.75,4.75,4.5,5.0,5.0,5.0,4.75,66,Entire home/apt
4.86,5.0,5.0,4.71,5.0,5.0,4.57,185,Entire home/apt
4.17,4.33,4.0,4.17,4.17,5.0,4.17,110,Entire home/apt
4.92,4.96,4.96,5.0,4.96,4.96,4.88,300,Entire home/apt
5.0,5.0,5.0,4.86,5.0,5.0,4.57,125,Entire home/apt
4.95,4.9,4.5,4.95,4.9,4.75,4.65,100,Entire home/apt
4.95,4.97,4.98,4.64,4.92,4.92,4.88,534,Entire home/apt
4.9,4.97,4.97,4.97,4.93,4.87,4.7,192,Entire home/apt
4.91,4.91,4.92,4.92,4.91,4.86,4.78,150,Private room
5.0,5.0,5.0,5.0,5.0,5.0,4.5,178,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,145,Entire home/apt
4.88,4.94,4.84,4.91,4.94,4.88,4.78,196,Entire home/apt
5.0,5.0,4.94,4.97,4.97,4.83,4.89,116,Entire home/apt
4.9,4.8,4.9,4.85,4.8,4.55,4.75,325,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,125,Entire home/apt
4.77,4.73,4.81,4.88,4.92,4.85,4.62,420,Private room
4.67,4.33,5.0,5.0,5.0,5.0,4.67,350,Entire home/apt
3.5,3.5,3.0,4.5,4.5,4.5,2.5,139,Entire home/apt
4.92,5.0,4.85,5.0,5.0,4.92,4.85,300,Entire home/apt
4.79,4.82,4.82,4.89,4.93,4.96,4.54,229,Entire home/apt
4.73,4.73,4.64,4.82,5.0,4.82,4.64,338,Entire home/apt
4.85,4.91,4.78,4.78,4.9,4.69,4.66,208,Entire home/apt
4.97,4.93,4.97,4.9,5.0,4.7,4.77,274,Entire home/apt
4.93,4.96,4.9,4.83,4.97,4.91,4.78,215,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,350,Entire home/apt
4.68,4.78,4.83,4.79,4.78,4.83,4.55,87,Entire home/apt
4.86,4.57,4.71,4.57,4.86,5.0,4.86,83,Private room
4.43,4.61,4.7,4.57,4.87,4.61,4.35,250,Entire home/apt
4.75,4.8,4.77,4.54,4.94,4.72,4.68,272,Entire home/apt
5.0,5.0,5.0,4.5,5.0,5.0,4.5,169,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.6,95,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,250,Entire home/apt
4.88,4.88,5.0,4.75,4.88,4.92,4.83,275,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,140,Entire home/apt
4.88,4.84,4.81,4.91,4.93,4.79,4.79,82,Private room
4.43,4.24,4.55,4.57,4.4,4.81,4.21,310,Entire home/apt
4.44,4.58,4.22,4.82,4.88,4.6,4.46,58,Private room
4.64,4.82,4.82,4.27,4.73,5.0,4.73,145,Entire home/apt
4.81,4.94,4.94,4.81,4.81,4.94,4.69,499,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,370,Entire home/apt
5.0,5.0,4.83,5.0,5.0,5.0,5.0,718,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,103,Private room
4.76,4.65,4.71,4.88,4.88,4.76,4.76,656,Entire home/apt
4.75,4.5,4.75,5.0,5.0,4.75,4.75,125,Entire home/apt
4.9,4.93,4.95,4.9,4.85,4.78,4.66,150,Private room
4.93,4.96,4.98,4.81,4.96,4.87,4.84,253,Entire home/apt
5.0,5.0,4.9,4.95,5.0,5.0,4.97,1022,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,120,Entire home/apt
4.97,4.98,5.0,4.9,5.0,4.97,4.83,300,Entire home/apt
4.71,4.78,4.76,4.86,4.75,4.69,4.71,277,Entire home/apt
4.4,4.8,4.8,4.6,5.0,4.8,4.6,200,Entire home/apt
4.74,4.74,4.85,4.87,4.69,4.77,4.69,137,Private room
4.83,4.88,4.71,4.86,4.83,5.0,4.79,150,Entire home/apt
5.0,5.0,4.75,5.0,5.0,4.75,4.25,60,Private room
4.99,4.99,5.0,4.94,4.99,4.86,4.93,200,Entire home/apt
4.96,5.0,4.94,4.58,4.88,4.85,4.91,571,Entire home/apt
5.0,5.0,5.0,5.0,4.85,4.92,5.0,680,Entire home/apt
4.73,4.76,4.7,5.0,4.91,4.97,4.48,239,Entire home/apt
4.6,4.8,4.6,5.0,5.0,4.8,4.4,265,Entire home/apt
4.92,4.87,4.9,4.87,4.94,4.71,4.71,231,Entire home/apt
4.93,5.0,5.0,4.49,4.9,4.98,4.85,269,Entire home/apt
4.92,4.92,4.89,4.92,4.97,4.92,4.68,310,Entire home/apt
4.93,4.93,4.96,4.86,4.97,4.8,4.76,310,Entire home/apt
4.89,4.96,4.96,5.0,4.98,4.93,4.8,226,Entire home/apt
4.98,4.95,4.95,4.98,5.0,5.0,4.71,454,Entire home/apt
4.7,4.72,4.49,4.75,4.79,4.77,4.63,287,Entire home/apt
4.8,4.8,4.8,4.8,4.8,5.0,4.8,239,Entire home/apt
4.9,4.93,4.87,4.63,4.9,4.83,4.73,475,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,199,Entire home/apt
4.67,4.83,4.67,4.83,4.5,4.83,4.5,112,Private room
4.83,4.94,4.87,4.81,4.95,4.87,4.76,257,Entire home/apt
4.93,4.91,4.95,4.93,4.99,4.88,4.83,369,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,209,Entire home/apt
5.0,5.0,4.33,4.67,5.0,4.67,3.67,119,Entire home/apt
4.2,4.2,4.2,4.4,4.0,4.8,4.6,69,Private room
4.5,4.5,5.0,5.0,4.5,5.0,4.5,158,Entire home/apt
4.54,4.72,4.76,4.83,4.7,4.7,4.46,283,Entire home/apt
4.86,4.86,4.84,4.82,4.95,4.85,4.7,240,Entire home/apt
4.8,4.85,4.95,4.96,4.89,4.74,4.71,165,Entire home/apt
4.96,4.96,5.0,4.96,5.0,4.96,4.88,1683,Entire home/apt
4.0,3.25,3.75,4.5,3.75,3.25,3.25,61,Private room
4.38,4.5,4.63,4.25,4.25,3.5,3.88,90,Private room
4.97,4.92,4.97,4.82,4.95,4.97,4.69,404,Entire home/apt
4.85,4.9,4.93,4.9,4.85,4.65,4.77,171,Entire home/apt
4.77,4.87,4.87,4.93,4.93,4.6,4.67,100,Entire home/apt
4.98,4.96,4.96,5.0,5.0,4.86,4.92,146,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,102,Entire home/apt
5.0,5.0,5.0,4.5,5.0,5.0,5.0,280,Entire home/apt
4.85,4.91,4.97,4.97,5.0,4.35,4.88,152,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,121,Private room
4.84,4.84,4.74,4.89,4.89,4.84,4.79,128,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.67,290,Entire home/apt
4.73,4.68,4.73,4.98,4.98,4.85,4.51,144,Entire home/apt
4.62,4.71,4.24,4.76,4.71,4.5,4.62,65,Private room
4.42,4.53,4.7,4.51,4.44,4.05,4.12,300,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,1166,Entire home/apt
4.95,5.0,5.0,4.53,4.95,4.84,4.68,366,Entire home/apt
4.57,4.72,4.65,4.63,4.78,4.86,4.53,364,Entire home/apt
4.78,4.78,5.0,4.89,4.89,4.89,4.89,169,Entire home/apt
4.67,5.0,5.0,5.0,4.67,5.0,4.67,300,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.5,90,Entire home/apt
4.75,4.75,5.0,5.0,5.0,5.0,5.0,125,Entire home/apt
4.65,4.5,4.79,4.26,4.82,4.68,4.44,246,Entire home/apt
4.73,4.78,4.54,4.68,4.86,4.81,4.46,201,Entire home/apt
5.0,4.92,5.0,5.0,5.0,4.92,4.85,550,Entire home/apt
4.8,4.8,4.8,4.87,5.0,4.83,4.7,394,Entire home/apt
4.92,4.92,5.0,4.96,4.96,4.88,4.77,275,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,122,Entire home/apt
4.92,5.0,4.69,4.85,5.0,4.69,4.85,208,Entire home/apt
4.89,4.89,4.93,4.82,4.93,5.0,4.73,270,Entire home/apt
4.87,4.94,4.97,4.99,5.0,4.74,4.86,197,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,300,Entire home/apt
4.93,4.89,4.89,5.0,5.0,4.93,4.59,191,Entire home/apt
4.82,4.83,4.86,4.96,4.96,4.93,4.66,182,Entire home/apt
4.48,4.54,4.6,4.73,4.83,4.65,4.31,375,Entire home/apt
4.97,5.0,4.97,4.86,5.0,4.45,4.86,282,Entire home/apt
4.65,4.7,4.78,4.8,4.85,4.72,4.54,176,Entire home/apt
4.8,4.87,4.76,4.93,4.94,4.91,4.81,156,Entire home/apt
4.62,4.58,4.65,4.69,4.77,4.81,4.54,357,Entire home/apt
4.96,4.96,4.9,4.88,5.0,4.69,4.81,550,Entire home/apt
4.48,4.59,4.62,4.38,4.48,4.9,4.45,540,Entire home/apt
5.0,5.0,5.0,4.8,5.0,4.9,5.0,129,Entire home/apt
4.97,5.0,4.98,4.93,4.98,4.86,4.85,270,Entire home/apt
4.97,4.97,4.78,4.88,4.97,5.0,4.78,346,Entire home/apt
4.96,4.94,4.91,5.0,4.99,4.99,4.88,211,Entire home/apt
4.85,4.9,4.93,4.75,4.91,4.69,4.76,240,Entire home/apt
4.92,4.97,5.0,4.97,4.97,4.81,4.89,126,Entire home/apt
4.87,4.85,4.87,4.96,4.94,4.85,4.77,160,Entire home/apt
4.85,4.77,4.85,4.85,4.92,4.77,4.54,162,Entire home/apt
5.0,5.0,5.0,4.67,4.67,5.0,4.67,135,Entire home/apt
4.57,4.73,4.65,4.55,4.49,4.89,4.52,442,Entire home/apt
4.78,4.92,4.76,4.92,4.86,4.76,4.67,171,Entire home/apt
4.71,4.63,4.68,4.67,4.67,4.91,4.59,408,Entire home/apt
4.97,4.97,4.97,5.0,4.94,4.89,4.91,421,Entire home/apt
4.94,4.92,4.94,4.94,4.94,4.97,4.5,350,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.5,202,Entire home/apt
4.95,4.9,4.95,4.86,4.95,4.81,4.86,137,Entire home/apt
4.89,4.87,4.95,4.95,4.97,4.68,4.71,121,Entire home/apt
4.86,4.86,5.0,4.86,4.71,4.86,4.71,148,Entire home/apt
4.95,4.93,4.91,4.97,5.0,4.96,4.79,279,Entire home/apt
4.92,5.0,4.85,5.0,5.0,4.77,4.77,225,Entire home/apt
4.65,4.82,4.78,4.89,4.77,4.72,4.63,177,Entire home/apt
4.71,4.84,4.79,4.86,4.9,4.77,4.64,98,Private room
4.73,4.8,4.73,4.83,4.83,4.57,4.6,119,Entire home/apt
4.69,4.73,4.76,4.42,4.8,4.53,4.6,336,Entire home/apt
4.9,4.87,4.94,4.73,4.83,4.84,4.81,658,Entire home/apt
5.0,4.94,4.91,5.0,5.0,4.98,4.89,250,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.8,86,Entire home/apt
4.6,4.6,5.0,5.0,4.2,5.0,4.4,181,Private room
4.32,4.24,4.59,4.79,4.85,4.76,4.35,829,Entire home/apt
4.7,4.77,4.73,4.66,4.8,4.82,4.59,379,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.6,64,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,265,Entire home/apt
4.74,4.76,4.61,4.76,4.89,4.63,4.61,471,Entire home/apt
4.93,4.91,5.0,4.89,4.96,4.89,4.65,222,Entire home/apt
4.95,4.98,4.97,4.98,5.0,4.69,4.9,353,Entire home/apt
3.75,4.25,4.0,4.5,4.25,5.0,3.5,299,Entire home/apt
4.85,4.81,4.85,4.94,4.83,4.94,4.6,499,Entire home/apt
4.8,5.0,4.8,5.0,5.0,5.0,5.0,117,Entire home/apt
4.75,4.75,5.0,4.88,5.0,4.13,4.63,87,Private room
4.8,4.82,4.61,4.93,4.87,4.69,4.57,111,Private room
4.93,4.96,4.94,4.81,4.99,4.78,4.83,440,Entire home/apt
4.58,4.88,4.94,4.27,4.82,4.7,4.52,506,Entire home/apt
4.85,4.83,4.87,4.79,4.91,4.64,4.64,672,Entire home/apt
4.92,4.89,4.92,4.78,4.92,4.7,4.73,468,Entire home/apt
4.96,5.0,4.97,4.94,4.95,4.86,4.84,382,Entire home/apt
4.91,4.88,4.94,4.81,4.96,4.79,4.81,449,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,60,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,215,Entire home/apt
4.95,4.95,4.91,4.98,4.98,5.0,4.86,450,Entire home/apt
4.67,4.67,4.33,5.0,4.67,4.33,4.67,130,Entire home/apt
4.8,4.8,4.8,5.0,5.0,5.0,4.4,125,Entire home/apt
5.0,5.0,5.0,5.0,4.85,5.0,4.85,428,Entire home/apt
4.8,4.85,4.95,4.88,5.0,4.73,4.8,459,Entire home/apt
4.43,4.29,4.71,4.29,4.43,3.43,4.29,207,Entire home/apt
4.75,4.75,5.0,5.0,5.0,4.75,4.5,187,Entire home/apt
4.9,4.93,4.97,5.0,4.97,4.79,4.86,495,Entire home/apt
4.73,4.67,4.53,4.53,4.8,5.0,4.53,238,Entire home/apt
4.88,4.76,5.0,5.0,5.0,5.0,4.53,335,Entire home/apt
4.42,4.67,4.58,4.25,4.5,4.67,4.42,119,Entire home/apt
4.67,4.72,4.74,4.63,4.64,4.63,4.55,288,Entire home/apt
4.97,4.97,4.92,4.98,5.0,4.95,4.86,288,Entire home/apt
4.67,4.67,5.0,5.0,5.0,5.0,4.67,420,Entire home/apt
4.77,4.68,4.77,4.8,4.67,4.93,4.67,342,Entire home/apt
5.0,5.0,4.96,4.79,4.92,4.88,4.75,261,Entire home/apt
4.96,4.87,4.96,4.96,4.96,4.87,4.89,180,Entire home/apt
4.33,4.33,4.0,4.33,4.67,4.33,4.33,119,Entire home/apt
4.33,4.5,4.33,4.5,4.5,4.33,4.33,151,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,367,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.86,151,Private room
4.75,4.75,4.8,4.95,4.8,4.9,4.8,528,Entire home/apt
4.57,4.71,4.69,4.62,4.84,4.87,4.46,288,Entire home/apt
4.84,4.84,4.81,4.95,4.95,4.84,4.79,153,Entire home/apt
4.94,4.88,4.98,4.92,5.0,4.6,4.69,280,Entire home/apt
4.91,4.91,5.0,5.0,5.0,4.94,4.82,150,Entire home/apt
5.0,4.83,4.83,5.0,5.0,4.83,4.83,75,Entire home/apt
4.86,4.9,4.86,4.88,4.97,4.83,4.82,643,Entire home/apt
5.0,5.0,4.8,5.0,5.0,5.0,4.8,135,Entire home/apt
4.8,4.87,4.93,4.93,5.0,4.87,4.67,196,Entire home/apt
4.66,4.78,4.73,4.81,4.85,4.85,4.42,96,Entire home/apt
4.5,4.5,4.38,4.75,4.63,4.88,4.5,125,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.8,266,Entire home/apt
4.86,4.86,5.0,5.0,5.0,5.0,4.43,110,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.86,4.71,150,Entire home/apt
4.95,4.97,4.92,4.97,4.95,4.79,4.92,239,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,271,Private room
5.0,5.0,5.0,5.0,5.0,5.0,4.73,239,Entire home/apt
5.0,5.0,5.0,4.67,5.0,5.0,4.83,500,Entire home/apt
4.97,5.0,5.0,4.97,5.0,4.91,4.88,253,Entire home/apt
4.83,4.9,4.89,4.87,4.93,4.7,4.73,239,Entire home/apt
4.7,4.81,4.89,4.7,4.96,4.3,4.48,218,Entire home/apt
4.87,4.91,5.0,4.91,5.0,4.96,4.52,256,Private room
4.78,4.78,4.56,5.0,5.0,5.0,4.56,129,Entire home/apt
4.98,5.0,5.0,5.0,5.0,5.0,4.95,448,Entire home/apt
4.84,4.96,4.93,4.96,4.95,4.82,4.82,223,Entire home/apt
4.78,4.84,4.84,4.62,4.93,4.01,4.61,170,Entire home/apt
4.22,4.0,4.0,4.11,4.33,4.78,3.67,249,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.8,5.0,92,Entire home/apt
4.5,4.5,4.75,4.0,4.75,4.5,4.25,169,Entire home/apt
4.4,4.4,4.63,4.65,4.73,4.48,4.4,180,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,230,Entire home/apt
4.8,4.8,4.86,4.8,4.89,4.43,4.51,265,Entire home/apt
4.97,4.88,4.94,4.82,5.0,4.65,4.76,275,Entire home/apt
5.0,5.0,5.0,4.5,5.0,5.0,4.0,165,Entire home/apt
4.97,4.95,4.97,4.98,4.99,4.83,4.86,125,Private room
4.5,4.25,4.0,4.75,4.75,5.0,3.75,129,Entire home/apt
4.75,4.0,4.5,4.5,4.75,5.0,5.0,380,Entire home/apt
4.72,4.72,4.55,4.93,4.9,4.88,4.55,266,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,499,Entire home/apt
4.82,4.91,4.91,4.97,4.97,4.97,4.67,337,Entire home/apt
4.25,4.25,4.5,4.5,3.5,4.75,4.25,108,Entire home/apt
5.0,5.0,5.0,4.97,5.0,4.72,4.9,252,Entire home/apt
4.5,4.5,4.5,5.0,5.0,4.5,4.5,145,Entire home/apt
4.91,4.86,4.97,4.71,4.8,4.91,4.71,266,Entire home/apt
4.68,4.76,4.74,4.74,4.76,4.97,4.71,554,Entire home/apt
4.98,4.94,4.87,4.96,5.0,4.89,4.83,302,Entire home/apt
4.35,4.43,4.2,4.76,4.87,4.61,4.48,441,Entire home/apt
4.92,4.94,4.98,4.97,4.96,4.81,4.84,173,Entire home/apt
4.88,4.86,4.88,4.86,4.93,4.98,4.67,330,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.95,4.89,244,Entire home/apt
4.55,4.55,4.45,5.0,4.82,5.0,4.45,145,Private room
4.96,4.96,4.89,4.93,4.96,4.78,4.78,397,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.5,125,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,700,Entire home/apt
4.4,4.8,4.8,4.8,4.8,4.2,3.8,121,Entire home/apt
4.66,4.7,4.67,4.62,4.75,4.79,4.51,290,Entire home/apt
4.8,4.73,4.67,4.67,4.8,4.93,4.73,265,Entire home/apt
4.68,4.82,4.77,5.0,4.86,4.5,4.45,205,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.83,5.0,308,Entire home/apt
4.82,4.88,4.88,4.85,4.93,4.98,4.75,181,Private room
4.11,4.5,4.43,4.32,4.43,4.29,4.18,446,Entire home/apt
4.92,5.0,5.0,4.96,5.0,4.88,4.79,249,Private room
4.63,4.78,4.9,4.8,4.68,4.73,4.54,161,Entire home/apt
4.47,4.76,4.59,4.65,4.29,4.82,4.41,175,Private room
4.93,4.87,4.93,4.93,5.0,5.0,4.53,445,Entire home/apt
4.26,4.56,4.26,4.81,4.7,3.96,4.19,403,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,125,Entire home/apt
4.76,4.69,4.6,4.95,4.98,4.98,4.6,209,Entire home/apt
4.76,4.82,4.94,4.88,4.88,4.82,4.76,606,Entire home/apt
4.89,4.95,4.84,5.0,4.97,4.92,4.86,115,Entire home/apt
5.0,4.86,5.0,5.0,5.0,5.0,4.86,158,Entire home/apt
4.28,4.56,4.17,4.44,4.5,4.61,4.44,836,Entire home/apt
4.8,4.8,5.0,5.0,5.0,4.8,4.8,350,Entire home/apt
5.0,5.0,5.0,4.85,5.0,5.0,4.92,329,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.75,4.75,145,Entire home/apt
4.67,4.67,4.67,5.0,5.0,4.83,4.5,125,Entire home/apt
3.0,2.0,2.0,3.0,2.0,5.0,3.0,59,Private room
5.0,5.0,4.5,5.0,5.0,4.5,5.0,173,Private room
1.0,1.0,1.0,1.0,1.0,4.0,1.0,53,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,133,Entire home/apt
4.92,4.97,4.92,4.98,5.0,4.82,4.83,334,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,112,Private room
5.0,5.0,4.95,4.95,5.0,5.0,4.91,185,Entire home/apt
4.9,4.87,4.77,4.79,4.97,4.69,4.74,525,Entire home/apt
4.79,4.86,4.79,4.61,4.71,4.89,4.68,294,Entire home/apt
4.97,4.98,4.98,4.98,4.94,4.98,4.9,293,Entire home/apt
4.33,4.33,4.5,4.17,4.33,4.5,3.83,180,Entire home/apt
4.94,4.94,4.97,5.0,5.0,4.39,4.71,228,Entire home/apt
3.67,4.0,3.67,5.0,4.33,5.0,4.0,53,Private room
4.95,4.95,4.96,4.8,4.96,4.76,4.8,312,Entire home/apt
4.83,4.93,4.76,4.76,4.66,4.14,4.55,250,Entire home/apt
